Lon,Lat,LMZ,Stat_Area,EEZ,LMZ_MA,Depth,Distant_Offshore
-70,40.15,NA,537,EEZ Offshore Management Area 3,16,-107,1.091279322
-69.95,40.15,NA,526,EEZ Offshore Management Area 3,17,-104,1.092537435
-69.9,40.15,NA,526,EEZ Offshore Management Area 3,17,-100,1.096075931
-69.85,40.15,NA,526,EEZ Offshore Management Area 3,17,-97,1.101840935
-69.8,40.15,NA,526,EEZ Offshore Management Area 3,17,-95,1.109753777
-69.75,40.15,NA,526,EEZ Offshore Management Area 3,17,-93,1.119845278
-69.7,40.15,NA,526,EEZ Offshore Management Area 3,17,-93,1.132057174
-69.65,40.15,NA,526,EEZ Offshore Management Area 3,17,-92,1.145765931
-69.6,40.15,NA,526,EEZ Offshore Management Area 3,17,-92,1.160863716
-69.55,40.15,NA,526,EEZ Offshore Management Area 3,17,-85,1.177892002
-69.5,40.15,NA,526,EEZ Offshore Management Area 3,17,-87,1.196768385
-69.45,40.15,NA,526,EEZ Offshore Management Area 3,17,-87,1.217406903
-69.4,40.15,NA,526,EEZ Offshore Management Area 3,17,-90,1.239719552
-69.35,40.15,NA,526,EEZ Offshore Management Area 3,17,-93,1.263617651
-69.3,40.15,NA,526,EEZ Offshore Management Area 3,17,-93,1.289013021
-69.25,40.15,NA,526,EEZ Offshore Management Area 3,17,-98,1.315818972
-69.2,40.15,NA,526,EEZ Offshore Management Area 3,17,-108,1.343951103
-69.15,40.15,NA,526,EEZ Offshore Management Area 3,17,-119,1.373327917
-69.1,40.15,NA,526,EEZ Offshore Management Area 3,17,-135,1.403871279
-69.05,40.15,NA,526,EEZ Offshore Management Area 3,17,-179,1.435506728
-69,40.15,NA,526,EEZ Offshore Management Area 3,17,-145,1.468163672
-68.95,40.15,NA,526,EEZ Offshore Management Area 3,17,-139,1.501775472
-68.9,40.15,NA,526,EEZ Offshore Management Area 3,17,-144,1.536279456
-68.85,40.15,NA,526,EEZ Offshore Management Area 3,17,-172,1.571616864
-68.8,40.15,NA,525,EEZ Offshore Management Area 3,23,-158,1.607732741
-68.75,40.15,NA,525,EEZ Offshore Management Area 3,23,-162,1.644575802
-68.7,40.15,NA,525,EEZ Offshore Management Area 3,23,-166,1.682098263
-68.65,40.15,NA,525,EEZ Offshore Management Area 3,23,-169,1.720255669
-68.6,40.15,NA,525,EEZ Offshore Management Area 3,23,-176,1.759006699
-68.55,40.15,NA,525,EEZ Offshore Management Area 3,23,-214,1.798312979
-68.5,40.15,NA,525,EEZ Offshore Management Area 3,23,-569,1.838138887
-68.45,40.15,NA,525,EEZ Offshore Management Area 3,23,-534,1.878451375
-68.4,40.15,NA,525,EEZ Offshore Management Area 3,23,-348,1.919219781
-68.35,40.15,NA,525,EEZ Offshore Management Area 3,23,-724,1.960415662
-68.3,40.15,NA,525,EEZ Offshore Management Area 3,23,-695,2.002012629
-68.25,40.15,NA,525,EEZ Offshore Management Area 3,23,-1415,2.043986195
-68.2,40.15,NA,525,EEZ Offshore Management Area 3,23,-1130,2.086313631
-68.15,40.15,NA,525,EEZ Offshore Management Area 3,23,-1517,2.128973829
-68.1,40.15,NA,525,EEZ Offshore Management Area 3,23,-1671,2.171947184
-68.05,40.15,NA,525,EEZ Offshore Management Area 3,23,-1897,2.215215468
-68,40.15,NA,525,EEZ Offshore Management Area 3,23,-1831,2.258761734
-67.95,40.15,NA,525,EEZ Offshore Management Area 3,23,-1915,2.302570209
-67.9,40.15,NA,525,EEZ Offshore Management Area 3,23,-1730,2.34662621
-67.85,40.15,NA,525,EEZ Offshore Management Area 3,23,-2128,2.390916052
-67.8,40.15,NA,525,EEZ Offshore Management Area 3,23,-1734,2.435426978
-67.75,40.15,NA,525,EEZ Offshore Management Area 3,23,-1826,2.480147086
-67.7,40.15,NA,525,EEZ Offshore Management Area 3,23,-2202,2.52506526
-67.65,40.15,NA,525,EEZ Offshore Management Area 3,23,-1928,2.570171117
-67.6,40.15,NA,525,EEZ Offshore Management Area 3,23,-1849,2.615454945
-67.55,40.15,NA,525,EEZ Offshore Management Area 3,23,-1780,2.660907659
-67.5,40.15,NA,525,EEZ Offshore Management Area 3,23,-1676,2.70652075
-67.45,40.15,NA,525,EEZ Offshore Management Area 3,23,-1924,2.752286244
-67.4,40.15,NA,525,EEZ Offshore Management Area 3,23,-2088,2.798196663
-67.35,40.15,NA,525,EEZ Offshore Management Area 3,23,-2197,2.844244991
-67.3,40.15,NA,525,EEZ Offshore Management Area 3,23,-2174,2.890424634
-67.25,40.15,NA,525,EEZ Offshore Management Area 3,23,-2511,2.936729399
-74.25,40.2,NA,0,NA,0,31,0
-74.2,40.2,NA,0,NA,0,32,0
-74.15,40.2,NA,0,NA,0,29,0
-74.1,40.2,NA,0,NA,0,24,0
-74.05,40.2,NA,0,NA,0,15,0
-74,40.2,NA,612,EEZ Nearshore Management Area 4,0,-12,0.005700829
-73.95,40.2,NA,612,EEZ Nearshore Management Area 4,0,-17,0.053948544
-73.9,40.2,NA,612,EEZ Nearshore Management Area 4,0,-21,0.102196257
-73.85,40.2,NA,612,EEZ Nearshore Management Area 4,0,-22,0.150443971
-73.8,40.2,NA,612,EEZ Nearshore Management Area 4,0,-30,0.198691684
-73.75,40.2,NA,612,EEZ Nearshore Management Area 4,0,-63,0.246939398
-73.7,40.2,NA,612,EEZ Nearshore Management Area 4,0,-33,0.295187111
-73.65,40.2,NA,612,EEZ Nearshore Management Area 4,0,-35,0.343434825
-73.6,40.2,NA,612,EEZ Nearshore Management Area 4,0,-36,0.382624785
-73.55,40.2,NA,612,EEZ Nearshore Management Area 4,0,-35,0.38235602
-73.5,40.2,NA,612,EEZ Nearshore Management Area 4,0,-36,0.388574846
-73.45,40.2,NA,612,EEZ Nearshore Management Area 4,0,-36,0.397917988
-73.4,40.2,NA,612,EEZ Nearshore Management Area 4,0,-37,0.407261131
-73.35,40.2,NA,612,EEZ Nearshore Management Area 4,0,-37,0.416604274
-73.3,40.2,NA,612,EEZ Nearshore Management Area 4,0,-37,0.421954154
-73.25,40.2,NA,612,EEZ Nearshore Management Area 4,0,-39,0.42570096
-73.2,40.2,NA,612,EEZ Nearshore Management Area 4,0,-40,0.433931688
-73.15,40.2,NA,612,EEZ Nearshore Management Area 4,0,-42,0.44246663
-73.1,40.2,NA,612,EEZ Nearshore Management Area 4,0,-43,0.451001572
-73.05,40.2,NA,612,EEZ Nearshore Management Area 4,0,-44,0.459536515
-73,40.2,NA,613,EEZ Nearshore Management Area 4,0,-45,0.468071457
-72.95,40.2,NA,613,EEZ Nearshore Management Area 4,0,-46,0.477867119
-72.9,40.2,NA,613,EEZ Nearshore Management Area 4,0,-49,0.492313262
-72.85,40.2,NA,613,EEZ Nearshore Management Area 4,0,-51,0.508531269
-72.8,40.2,NA,613,EEZ Offshore Management Area 3,0,-52,0.524749276
-72.75,40.2,NA,613,EEZ Offshore Management Area 3,0,-55,0.540967283
-72.7,40.2,NA,613,EEZ Offshore Management Area 3,0,-57,0.557185291
-72.65,40.2,NA,613,EEZ Offshore Management Area 3,0,-59,0.573403298
-72.6,40.2,NA,613,EEZ Offshore Management Area 3,0,-59,0.58534215
-72.55,40.2,NA,613,EEZ Offshore Management Area 3,0,-61,0.598843289
-72.5,40.2,NA,613,EEZ Offshore Management Area 3,0,-63,0.612371204
-72.45,40.2,NA,613,EEZ Offshore Management Area 3,0,-63,0.625899119
-72.4,40.2,NA,613,EEZ Offshore Management Area 3,0,-63,0.639427035
-72.35,40.2,NA,613,EEZ Offshore Management Area 3,0,-65,0.651360717
-72.3,40.2,NA,613,EEZ Offshore Management Area 3,0,-64,0.662647254
-72.25,40.2,NA,613,EEZ Offshore Management Area 3,0,-64,0.67744435
-72.2,40.2,NA,613,EEZ Offshore Management Area 3,0,-67,0.693851553
-72.15,40.2,NA,613,EEZ Offshore Management Area 3,0,-67,0.710258756
-72.1,40.2,NA,613,EEZ Offshore Management Area 3,0,-65,0.725931035
-72.05,40.2,NA,613,EEZ Offshore Management Area 3,0,-65,0.742896539
-72,40.2,NA,613,EEZ Offshore Management Area 3,0,-65,0.761574416
-71.95,40.2,NA,613,EEZ Offshore Management Area 3,0,-70,0.779725678
-71.9,40.2,NA,613,EEZ Offshore Management Area 3,0,-76,0.795741934
-71.85,40.2,NA,613,EEZ Offshore Management Area 3,0,-79,0.811758191
-71.8,40.2,NA,613,EEZ Offshore Management Area 3,0,-78,0.827774448
-71.75,40.2,NA,613,EEZ Offshore Management Area 3,0,-80,0.843790704
-71.7,40.2,NA,613,EEZ Offshore Management Area 3,0,-83,0.859806961
-71.65,40.2,NA,537,EEZ Offshore Management Area 3,16,-85,0.875823218
-71.6,40.2,NA,537,EEZ Offshore Management Area 3,16,-85,0.891839474
-71.55,40.2,NA,537,EEZ Offshore Management Area 3,16,-87,0.908523705
-71.5,40.2,NA,537,EEZ Offshore Management Area 3,16,-88,0.927521387
-71.45,40.2,NA,537,EEZ Offshore Management Area 3,16,-85,0.948776329
-71.4,40.2,NA,537,EEZ Offshore Management Area 3,16,-88,0.965885307
-71.35,40.2,NA,537,EEZ Offshore Management Area 3,16,-90,0.974724545
-71.3,40.2,NA,537,EEZ Offshore Management Area 3,16,-94,0.985908586
-71.25,40.2,NA,537,EEZ Offshore Management Area 3,16,-99,0.99947163
-71.2,40.2,NA,537,EEZ Offshore Management Area 3,16,-112,1.015318344
-71.15,40.2,NA,537,EEZ Offshore Management Area 3,16,-120,1.03334367
-71.1,40.2,NA,537,EEZ Offshore Management Area 3,16,-123,1.053435779
-71.05,40.2,NA,537,EEZ Offshore Management Area 3,16,-129,1.075478842
-71,40.2,NA,537,EEZ Offshore Management Area 3,16,-128,1.069011752
-70.95,40.2,NA,537,EEZ Offshore Management Area 3,16,-129,1.06094822
-70.9,40.2,NA,537,EEZ Offshore Management Area 3,16,-127,1.055194828
-70.85,40.2,NA,537,EEZ Offshore Management Area 3,16,-127,1.051789487
-70.8,40.2,NA,537,EEZ Offshore Management Area 3,16,-126,1.050755026
-70.75,40.2,NA,537,EEZ Offshore Management Area 3,16,-124,1.052098439
-70.7,40.2,NA,537,EEZ Offshore Management Area 3,16,-122,1.055810648
-70.65,40.2,NA,537,EEZ Offshore Management Area 3,16,-120,1.061866812
-70.6,40.2,NA,537,EEZ Offshore Management Area 3,16,-119,1.070227137
-70.55,40.2,NA,537,EEZ Offshore Management Area 3,16,-118,1.080838159
-70.5,40.2,NA,537,EEZ Offshore Management Area 3,16,-115,1.093634365
-70.45,40.2,NA,537,EEZ Offshore Management Area 3,16,-114,1.092491988
-70.4,40.2,NA,537,EEZ Offshore Management Area 3,16,-111,1.078351308
-70.35,40.2,NA,537,EEZ Offshore Management Area 3,16,-107,1.066369703
-70.3,40.2,NA,537,EEZ Offshore Management Area 3,16,-105,1.056620624
-70.25,40.2,NA,537,EEZ Offshore Management Area 3,16,-101,1.049166309
-70.2,40.2,NA,537,EEZ Offshore Management Area 3,16,-101,1.04405591
-70.15,40.2,NA,537,EEZ Offshore Management Area 3,16,-100,1.041323938
-70.1,40.2,NA,537,EEZ Offshore Management Area 3,16,-100,1.040894694
-70.05,40.2,NA,537,EEZ Offshore Management Area 3,16,-98,1.041087193
-70,40.2,NA,537,EEZ Offshore Management Area 3,16,-97,1.041279692
-69.95,40.2,NA,526,EEZ Offshore Management Area 3,17,-95,1.042597836
-69.9,40.2,NA,526,EEZ Offshore Management Area 3,17,-93,1.046305236
-69.85,40.2,NA,526,EEZ Offshore Management Area 3,17,-91,1.05232844
-69.8,40.2,NA,526,EEZ Offshore Management Area 3,17,-87,1.060610742
-69.75,40.2,NA,526,EEZ Offshore Management Area 3,17,-64,1.071165322
-69.7,40.2,NA,526,EEZ Offshore Management Area 3,17,-88,1.083923019
-69.65,40.2,NA,526,EEZ Offshore Management Area 3,17,-85,1.097887685
-69.6,40.2,NA,526,EEZ Offshore Management Area 3,17,-84,1.113634755
-69.55,40.2,NA,526,EEZ Offshore Management Area 3,17,-82,1.131374106
-69.5,40.2,NA,526,EEZ Offshore Management Area 3,17,-83,1.151013626
-69.45,40.2,NA,526,EEZ Offshore Management Area 3,17,-84,1.172457832
-69.4,40.2,NA,526,EEZ Offshore Management Area 3,17,-85,1.195609622
-69.35,40.2,NA,526,EEZ Offshore Management Area 3,17,-90,1.220371816
-69.3,40.2,NA,526,EEZ Offshore Management Area 3,17,-90,1.246648454
-69.25,40.2,NA,526,EEZ Offshore Management Area 3,17,-94,1.274345859
-69.2,40.2,NA,526,EEZ Offshore Management Area 3,17,-99,1.303373457
-69.15,40.2,NA,526,EEZ Offshore Management Area 3,17,-108,1.333644393
-69.1,40.2,NA,526,EEZ Offshore Management Area 3,17,-129,1.365075957
-69.05,40.2,NA,526,EEZ Offshore Management Area 3,17,-135,1.397589842
-69,40.2,NA,526,EEZ Offshore Management Area 3,17,-130,1.431112284
-68.95,40.2,NA,526,EEZ Offshore Management Area 3,17,-128,1.465574075
-68.9,40.2,NA,526,EEZ Offshore Management Area 3,17,-125,1.500910513
-68.85,40.2,NA,526,EEZ Offshore Management Area 3,17,-125,1.537061277
-68.8,40.2,NA,525,EEZ Offshore Management Area 3,23,-129,1.573970256
-68.75,40.2,NA,525,EEZ Offshore Management Area 3,23,-134,1.611585359
-68.7,40.2,NA,525,EEZ Offshore Management Area 3,23,-134,1.649858287
-68.65,40.2,NA,525,EEZ Offshore Management Area 3,23,-147,1.688744317
-68.6,40.2,NA,525,EEZ Offshore Management Area 3,23,-164,1.728202062
-68.55,40.2,NA,525,EEZ Offshore Management Area 3,23,-279,1.76819325
-68.5,40.2,NA,525,EEZ Offshore Management Area 3,23,-418,1.808682495
-68.45,40.2,NA,525,EEZ Offshore Management Area 3,23,-237,1.849637091
-68.4,40.2,NA,525,EEZ Offshore Management Area 3,23,-185,1.891026803
-68.35,40.2,NA,525,EEZ Offshore Management Area 3,23,-216,1.932823677
-68.3,40.2,NA,525,EEZ Offshore Management Area 3,23,-371,1.975001865
-68.25,40.2,NA,525,EEZ Offshore Management Area 3,23,-966,2.017537451
-68.2,40.2,NA,525,EEZ Offshore Management Area 3,23,-830,2.060408301
-68.15,40.2,NA,525,EEZ Offshore Management Area 3,23,-745,2.103593917
-68.1,40.2,NA,525,EEZ Offshore Management Area 3,23,-1443,2.147075306
-68.05,40.2,NA,525,EEZ Offshore Management Area 3,23,-1343,2.190834857
-68,40.2,NA,525,EEZ Offshore Management Area 3,23,-1528,2.23485623
-67.95,40.2,NA,525,EEZ Offshore Management Area 3,23,-1617,2.279124255
-67.9,40.2,NA,525,EEZ Offshore Management Area 3,23,-1377,2.323624834
-67.85,40.2,NA,525,EEZ Offshore Management Area 3,23,-1943,2.368344858
-67.8,40.2,NA,525,EEZ Offshore Management Area 3,23,-1375,2.413272129
-67.75,40.2,NA,525,EEZ Offshore Management Area 3,23,-1374,2.458395283
-67.7,40.2,NA,525,EEZ Offshore Management Area 3,23,-1775,2.50370373
-67.65,40.2,NA,525,EEZ Offshore Management Area 3,23,-1486,2.54918759
-67.6,40.2,NA,525,EEZ Offshore Management Area 3,23,-1533,2.594837638
-67.55,40.2,NA,525,EEZ Offshore Management Area 3,23,-1518,2.640645256
-67.5,40.2,NA,525,EEZ Offshore Management Area 3,23,-1737,2.686602384
-67.45,40.2,NA,525,EEZ Offshore Management Area 3,23,-1811,2.732701478
-67.4,40.2,NA,525,EEZ Offshore Management Area 3,23,-2021,2.778935474
-67.35,40.2,NA,525,EEZ Offshore Management Area 3,23,-2054,2.825297748
-67.3,40.2,NA,525,EEZ Offshore Management Area 3,23,-2122,2.871782089
-67.25,40.2,NA,525,EEZ Offshore Management Area 3,23,-2104,2.918382663
-67.2,40.2,NA,525,EEZ Offshore Management Area 3,23,-2241,2.96509399
-67.15,40.2,NA,525,EEZ Offshore Management Area 3,23,-2275,3.011910917
-67.1,40.2,NA,525,EEZ Offshore Management Area 3,23,-2384,3.058828594
-67.05,40.2,NA,525,EEZ Offshore Management Area 3,23,-2466,3.105809444
-67,40.2,NA,525,EEZ Offshore Management Area 3,23,-2499,3.152791564
-74.25,40.25,NA,0,NA,0,47,0
-74.2,40.25,NA,0,NA,0,42,0
-74.15,40.25,NA,0,NA,0,50,0
-74.1,40.25,NA,0,NA,0,45,0
-74.05,40.25,NA,0,NA,0,19,0
-74,40.25,NA,0,NA,0,9,0
-73.95,40.25,NA,612,EEZ Nearshore Management Area 4,0,-17,0.040827639
-73.9,40.25,NA,612,EEZ Nearshore Management Area 4,0,-22,0.089075353
-73.85,40.25,NA,612,EEZ Nearshore Management Area 4,0,-25,0.137323066
-73.8,40.25,NA,612,EEZ Nearshore Management Area 4,0,-34,0.18557078
-73.75,40.25,NA,612,EEZ Nearshore Management Area 4,0,-33,0.233818493
-73.7,40.25,NA,612,EEZ Nearshore Management Area 4,0,-28,0.282103149
-73.65,40.25,NA,612,EEZ Nearshore Management Area 4,0,-27,0.330787071
-73.6,40.25,NA,612,EEZ Nearshore Management Area 4,0,-28,0.332768728
-73.55,40.25,NA,612,EEZ Nearshore Management Area 4,0,-28,0.332459661
-73.5,40.25,NA,612,EEZ Nearshore Management Area 4,0,-31,0.339455545
-73.45,40.25,NA,612,EEZ Nearshore Management Area 4,0,-34,0.348798688
-73.4,40.25,NA,612,EEZ Nearshore Management Area 4,0,-34,0.358141831
-73.35,40.25,NA,612,EEZ Nearshore Management Area 4,0,-35,0.367484973
-73.3,40.25,NA,612,EEZ Nearshore Management Area 4,0,-37,0.371961433
-73.25,40.25,NA,612,EEZ Nearshore Management Area 4,0,-37,0.37620647
-73.2,40.25,NA,612,EEZ Nearshore Management Area 4,0,-39,0.384665525
-73.15,40.25,NA,612,EEZ Nearshore Management Area 4,0,-40,0.393200468
-73.1,40.25,NA,612,EEZ Nearshore Management Area 4,0,-40,0.40173541
-73.05,40.25,NA,612,EEZ Nearshore Management Area 4,0,-42,0.410270352
-73,40.25,NA,613,EEZ Nearshore Management Area 4,0,-41,0.418805295
-72.95,40.25,NA,613,EEZ Nearshore Management Area 4,0,-44,0.429520644
-72.9,40.25,NA,613,EEZ Nearshore Management Area 4,0,-46,0.445016579
-72.85,40.25,NA,613,EEZ Nearshore Management Area 4,0,-49,0.461234586
-72.8,40.25,NA,613,EEZ Nearshore Management Area 4,0,-54,0.477452593
-72.75,40.25,NA,613,EEZ Nearshore Management Area 4,0,-51,0.4936706
-72.7,40.25,NA,613,EEZ Offshore Management Area 3,0,-52,0.509888607
-72.65,40.25,NA,613,EEZ Offshore Management Area 3,0,-54,0.52519352
-72.6,40.25,NA,613,EEZ Offshore Management Area 3,0,-54,0.537180195
-72.55,40.25,NA,613,EEZ Offshore Management Area 3,0,-55,0.55070811
-72.5,40.25,NA,613,EEZ Offshore Management Area 3,0,-56,0.564236025
-72.45,40.25,NA,613,EEZ Offshore Management Area 3,0,-58,0.57776394
-72.4,40.25,NA,613,EEZ Offshore Management Area 3,0,-57,0.591291855
-72.35,40.25,NA,613,EEZ Offshore Management Area 3,0,-58,0.602339177
-72.3,40.25,NA,613,EEZ Offshore Management Area 3,0,-59,0.614526715
-72.25,40.25,NA,613,EEZ Offshore Management Area 3,0,-60,0.630212966
-72.2,40.25,NA,613,EEZ Offshore Management Area 3,0,-62,0.646620168
-72.15,40.25,NA,613,EEZ Offshore Management Area 3,0,-63,0.663027371
-72.1,40.25,NA,613,EEZ Offshore Management Area 3,0,-62,0.678551006
-72.05,40.25,NA,613,EEZ Offshore Management Area 3,0,-62,0.696510609
-72,40.25,NA,613,EEZ Offshore Management Area 3,0,-62,0.715197829
-71.95,40.25,NA,613,EEZ Offshore Management Area 3,0,-64,0.732360295
-71.9,40.25,NA,613,EEZ Offshore Management Area 3,0,-70,0.748376551
-71.85,40.25,NA,613,EEZ Offshore Management Area 3,0,-75,0.764392808
-71.8,40.25,NA,613,EEZ Offshore Management Area 3,0,-77,0.780409064
-71.75,40.25,NA,613,EEZ Offshore Management Area 3,0,-80,0.796425321
-71.7,40.25,NA,613,EEZ Offshore Management Area 3,0,-82,0.812441578
-71.65,40.25,NA,537,EEZ Offshore Management Area 3,16,-83,0.828457834
-71.6,40.25,NA,537,EEZ Offshore Management Area 3,16,-84,0.844481275
-71.55,40.25,NA,537,EEZ Offshore Management Area 3,16,-85,0.861991429
-71.5,40.25,NA,537,EEZ Offshore Management Area 3,16,-86,0.881991963
-71.45,40.25,NA,537,EEZ Offshore Management Area 3,16,-83,0.904317656
-71.4,40.25,NA,537,EEZ Offshore Management Area 3,16,-86,0.916568254
-71.35,40.25,NA,537,EEZ Offshore Management Area 3,16,-88,0.925781421
-71.3,40.25,NA,537,EEZ Offshore Management Area 3,16,-90,0.937549486
-71.25,40.25,NA,537,EEZ Offshore Management Area 3,16,-93,0.951801891
-71.2,40.25,NA,537,EEZ Offshore Management Area 3,16,-96,0.968428955
-71.15,40.25,NA,537,EEZ Offshore Management Area 3,16,-99,0.987310711
-71.1,40.25,NA,537,EEZ Offshore Management Area 3,16,-107,1.008320505
-71.05,40.25,NA,537,EEZ Offshore Management Area 3,16,-114,1.030721168
-71,40.25,NA,537,EEZ Offshore Management Area 3,16,-117,1.01990741
-70.95,40.25,NA,537,EEZ Offshore Management Area 3,16,-119,1.011452483
-70.9,40.25,NA,537,EEZ Offshore Management Area 3,16,-120,1.005415897
-70.85,40.25,NA,537,EEZ Offshore Management Area 3,16,-121,1.001841368
-70.8,40.25,NA,537,EEZ Offshore Management Area 3,16,-120,1.000755278
-70.75,40.25,NA,537,EEZ Offshore Management Area 3,16,-121,1.002165718
-70.7,40.25,NA,537,EEZ Offshore Management Area 3,16,-118,1.006062188
-70.65,40.25,NA,537,EEZ Offshore Management Area 3,16,-116,1.012415984
-70.6,40.25,NA,537,EEZ Offshore Management Area 3,16,-113,1.02118124
-70.55,40.25,NA,537,EEZ Offshore Management Area 3,16,-111,1.03229653
-70.5,40.25,NA,537,EEZ Offshore Management Area 3,16,-106,1.045686916
-70.45,40.25,NA,537,EEZ Offshore Management Area 3,16,-103,1.044966719
-70.4,40.25,NA,537,EEZ Offshore Management Area 3,16,-100,1.03017389
-70.35,40.25,NA,537,EEZ Offshore Management Area 3,16,-97,1.017625198
-70.3,40.25,NA,537,EEZ Offshore Management Area 3,16,-95,1.007404508
-70.25,40.25,NA,537,EEZ Offshore Management Area 3,16,-95,0.999583235
-70.2,40.25,NA,537,EEZ Offshore Management Area 3,16,-94,0.994218006
-70.15,40.25,NA,537,EEZ Offshore Management Area 3,16,-93,0.991348699
-70.1,40.25,NA,537,EEZ Offshore Management Area 3,16,-94,0.990895065
-70.05,40.25,NA,537,EEZ Offshore Management Area 3,16,-92,0.991087564
-70,40.25,NA,537,EEZ Offshore Management Area 3,16,-91,0.991280063
-69.95,40.25,NA,526,EEZ Offshore Management Area 3,17,-90,0.992664317
-69.9,40.25,NA,526,EEZ Offshore Management Area 3,17,-87,0.996557498
-69.85,40.25,NA,526,EEZ Offshore Management Area 3,17,-87,1.002864321
-69.8,40.25,NA,526,EEZ Offshore Management Area 3,17,-82,1.011551702
-69.75,40.25,NA,526,EEZ Offshore Management Area 3,17,-82,1.022612755
-69.7,40.25,NA,526,EEZ Offshore Management Area 3,17,-80,1.035844991
-69.65,40.25,NA,526,EEZ Offshore Management Area 3,17,-78,1.050207203
-69.6,40.25,NA,526,EEZ Offshore Management Area 3,17,-78,1.066658412
-69.55,40.25,NA,526,EEZ Offshore Management Area 3,17,-77,1.085165963
-69.5,40.25,NA,526,EEZ Offshore Management Area 3,17,-78,1.105626595
-69.45,40.25,NA,526,EEZ Offshore Management Area 3,17,-79,1.127934027
-69.4,40.25,NA,526,EEZ Offshore Management Area 3,17,-81,1.151980976
-69.35,40.25,NA,526,EEZ Offshore Management Area 3,17,-86,1.177660889
-69.3,40.25,NA,526,EEZ Offshore Management Area 3,17,-87,1.204869357
-69.25,40.25,NA,526,EEZ Offshore Management Area 3,17,-89,1.233505236
-69.2,40.25,NA,526,EEZ Offshore Management Area 3,17,-92,1.263471475
-69.15,40.25,NA,526,EEZ Offshore Management Area 3,17,-96,1.2946757
-69.1,40.25,NA,526,EEZ Offshore Management Area 3,17,-102,1.327030583
-69.05,40.25,NA,526,EEZ Offshore Management Area 3,17,-109,1.36045403
-69,40.25,NA,526,EEZ Offshore Management Area 3,17,-109,1.39486923
-68.95,40.25,NA,526,EEZ Offshore Management Area 3,17,-110,1.43020459
-68.9,40.25,NA,526,EEZ Offshore Management Area 3,17,-107,1.466393593
-68.85,40.25,NA,526,EEZ Offshore Management Area 3,17,-107,1.503374594
-68.8,40.25,NA,525,EEZ Offshore Management Area 3,23,-107,1.541090578
